occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers,hot_water_showers_minutes
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.144,0.144,0,0,0,0,0.281,0.574,0.0296,0,0,0.192,0.262,13
1,0.421,0.421,0,0,0,0,0,0.638,0.0786,0,0,0.0495,0.0672,3
0.667,0.304,0.304,0,0,0,0,0.14,0.624,0.0695,0,0,0.179,0.244,11
0.333,0.176,0.176,0,0,0,0,0.281,0.595,0.0486,0,0,0,0,0
0.333,0.172,0.172,0,0,0,0,0.281,0.595,0.0532,0,0,0.389,0,0
0.333,0.166,0.166,0,0,0,0,0.281,0.595,0.0577,0,0,0.613,0.422,19
0.333,0.162,0.162,0.5,0,0,0,0.281,0.595,0.0604,0,0,0.0593,0.0217,1
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.389,0,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0702,0,0,0,0,0
0.333,0.163,0.163,0,0,0,0,0.281,0.605,0.0774,0,0,0.0433,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.1,0.136,6
0.667,0.353,0.353,0,0,0,0,0.14,0.707,0.21,0,0,0.333,0.276,12
0.333,0.254,0.254,0,0,0,0,0.281,0.641,0.148,0,0,0.173,0,0
0.333,0.312,0.312,0,0,0,0,0.281,0.636,0.203,0,0,0,0,0
0.333,0.338,0.338,0,0,0,0,0.281,0.626,0.248,0,0,0.0433,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.645,0.456,0,0,0.173,0,0
0.667,0.36,0.36,0,0,0,0,0.14,0.603,0.278,0,0,0.127,0.172,8
1,0.184,0.184,0,0,0,0,0.14,0.572,0.123,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.0806,0.0806,0,0,0,0,0.281,0.564,0.0224,0,0,0.269,0.366,17
1,0.239,0.239,0,0,0,0,0.14,0.583,0.0433,0,0,0.431,0,0
0.667,0.174,0.174,0,0,0,0,0.281,0.59,0.0368,0,0,0,0,0
0.333,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0.333,0.176,0.176,0.5,0,0,0,0.281,0.595,0.0486,0,0,0.173,0,0
0.333,0.172,0.172,0,0,0,0,0.281,0.595,0.0532,0,0,0,0,0
0.333,0.166,0.166,0,0,0,0,0.281,0.595,0.0577,0,0,0,0,0
0.333,0.162,0.162,0,0.583,0,0,0.281,0.595,0.0604,0.389,0,0.0433,0,0
0.333,0.161,0.161,0,0.4,0,0,0.281,0.595,0.0669,0,0,0.0433,0,0
0.333,0.161,0.161,0,0.0833,0,0,0.281,0.595,0.0702,0.425,0,0,0,0
0.333,0.163,0.163,0,1,0,0,0.281,0.605,0.0774,0.72,0,0.0866,0,0
0.333,0.174,0.174,0,0.133,0.483,0.383,0.281,0.621,0.0938,0.221,0.0455,0.0433,0,0
0.333,0.202,0.202,0,0,0,0.317,0.281,0.636,0.113,0,0.295,0.173,0,0
0.333,0.254,0.254,0,0,0,0,0.281,0.641,0.148,0,0.743,0.0433,0,0
0.333,0.312,0.312,0,0,0,0,0.281,0.636,0.203,0,0.218,0.0866,0,0
0.333,0.338,0.338,0,0,0,0,0.281,0.626,0.248,0,0.317,0.276,0.14,7
0.333,0.309,0.309,0,0,0.483,0.383,0.281,0.605,0.236,0,0.078,0.305,0.121,6
0.667,0.36,0.36,0,0,0,0.317,0.14,0.603,0.278,0,0.315,0.479,0.209,9
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.338,0.401,18
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.239,0.239,0,0,0,0,0.14,0.583,0.0433,0,0,0.209,0.285,13
1,0.297,0.297,0,0,0,0,0.14,0.614,0.0577,0,0,0.185,0.251,11
0.667,0.304,0.304,0,0.333,0,0,0.14,0.624,0.0695,0.702,0,0.0887,0.121,6
0.667,0.302,0.302,0,0.65,0,0,0.14,0.624,0.0813,0.144,0,0.277,0.259,12
0.667,0.293,0.293,0,0,0,0,0.14,0.624,0.0905,0,0,0.13,0,0
0.667,0.282,0.282,0,0,0,0,0.14,0.624,0.0996,0,0,0.173,0,0
0.667,0.274,0.274,0,0,0,0,0.14,0.624,0.105,0,0,0.13,0,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0669,0,0,0,0,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0702,0,0,0.0433,0,0
0.333,0.163,0.163,0.25,0,0,0,0.281,0.605,0.0774,0,0,0,0,0
0.667,0.297,0.297,0,0,0,0,0.14,0.676,0.172,0,0,0.0433,0,0
1,0.505,0.505,0,0,0,0,0,0.778,0.307,0,0,0.0433,0,0
1,0.662,0.662,0,0,0,0,0,0.793,0.413,0,0,0.216,0,0
1,0.837,0.837,0,0,0,0,0,0.778,0.578,0,0,0.346,0,0
0.667,0.626,0.626,0,0,0,0,0.14,0.686,0.481,0,0,0.346,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.645,0.456,0,0,0.13,0,0
0.667,0.36,0.36,0,0,0,0,0.14,0.603,0.278,0,0,0.117,0.159,7
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0695,0,0,0,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0348,0,0,0.13,0,0
1,0.0583,0.0583,0,0,0,0,0.281,0.564,0.0224,0,0,0.24,0.326,15
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.239,0.239,0,0,0,0,0.14,0.583,0.0433,0,0,0.254,0.346,16
0.667,0.174,0.174,0,0,0,0,0.281,0.59,0.0368,0,0,0.32,0.435,11
0.333,0.177,0.177,0,0,0,0,0.281,0.595,0.0427,0,0,0.153,0.207,9
0.333,0.176,0.176,0,0,0,0,0.281,0.595,0.0486,0,0,0.389,0.117,6
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
0.333,0.166,0.166,0,0,0,0,0.281,0.595,0.0577,0,0,0.244,0.273,12
0.667,0.274,0.274,0,0,0,0,0.14,0.624,0.105,0,0,0.0972,0.132,6
0.667,0.271,0.271,0,0,0,0,0.14,0.624,0.118,0,0,0,0,0
0.667,0.161,0.161,0,0,0,0,0.281,0.595,0.0702,0,0,0,0,0
0.667,0.163,0.163,0,0,0,0,0.281,0.605,0.0774,0,0,0.0433,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.621,0.0938,0,0,0.0433,0,0
0.333,0.202,0.202,0,0,0,0,0.281,0.636,0.113,0,0,0.0433,0,0
0.667,0.458,0.458,0,0,0,0,0.14,0.717,0.28,0,0,0.173,0,0
0.667,0.575,0.575,0,0,0,0,0.14,0.707,0.39,0,0,0,0,0
0.667,0.626,0.626,0,0,0,0,0.14,0.686,0.481,0,0,0,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.645,0.456,0,0,0.265,0.126,6
1,0.514,0.514,0,0,0,0,0,0.622,0.409,0,0,0.364,0.377,17
1,0.184,0.184,0,0,0,0,0.14,0.572,0.123,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.216,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0,0
0.667,0.166,0.166,0,0,0,0,0.281,0.595,0.0927,0,0,0.416,0.389,17
0.667,0.162,0.162,0,0,0.483,0.633,0.281,0.595,0.0986,0,0.134,0,0,0
0.667,0.161,0.161,0,0,0,0.0667,0.281,0.595,0.114,0,0.687,0,0,0
0.667,0.272,0.272,0,0,0,0,0.14,0.624,0.239,0,0.546,0.0433,0,0
0.333,0.163,0.163,0,0,0,0,0.281,0.605,0.14,0,0,0.216,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.621,0.147,0,0,0.476,0,0
0.333,0.202,0.202,0,0,0,0,0.281,0.636,0.152,0,0,0,0,0
0.667,0.458,0.458,0,0,0,0,0.14,0.717,0.335,0,0,0.0866,0,0
0.667,0.575,0.575,0,0,0,0,0.14,0.707,0.438,0,0,0.107,0.146,7
1,0.914,0.914,0,0,0,0,0,0.747,0.763,0,0,0.557,0.228,6
1,0.829,0.829,0,0,0.483,0.133,0,0.684,0.704,0,0,0.209,0.167,8
1,0.205,0.205,0,0,0,0.567,0.281,0.584,0.16,0,0.202,0.13,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0433,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.0511,0.0511,0,0,0,0,0.281,0.564,0.0193,0,0,0.102,0.139,6
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.26,0,0
0.667,0.304,0.304,0,0,0,0,0.14,0.624,0.0991,0,0,0.213,0.29,13
0.333,0.176,0.176,0.5,0,0,0,0.281,0.595,0.0737,0,0,0,0,0
0.333,0.172,0.172,0,0,0,0,0.281,0.595,0.0855,0,0,0,0,0
0.333,0.166,0.166,0,0,0,0,0.281,0.595,0.0927,0,0,0.0433,0,0
0.333,0.162,0.162,0.5,0,0,0,0.281,0.595,0.0986,0,0,0,0,0
0.667,0.161,0.161,0,0,0,0,0.281,0.595,0.114,0,0,0,0,0
0.667,0.161,0.161,0,0,0,0,0.281,0.595,0.129,0,0,0.173,0,0
0.667,0.163,0.163,0,0,0,0,0.281,0.605,0.14,0,0,0.216,0,0
1,0.297,0.297,0,0,0,0,0.14,0.676,0.276,0,0,0.476,0,0
0.667,0.202,0.202,0,0,0,0,0.281,0.636,0.152,0,0,0.6,0.286,13
0.667,0.254,0.254,0,0.583,0,0,0.281,0.641,0.177,0.786,0,0,0,0
0.667,0.312,0.312,0.75,0.4,0,0,0.281,0.636,0.228,0.206,0,0.226,0.0723,4
0.667,0.626,0.626,0,0,0,0,0.14,0.686,0.514,0,0,0.165,0.224,10
0.333,0.309,0.309,0,0,0,0,0.281,0.605,0.247,0,0,0.0433,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
0.667,0.117,0.117,0,0,0,0,0.281,0.569,0.0796,0,0,0.313,0.131,6
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.174,0.174,0,0,0,0,0.281,0.59,0.0368,0,0,0.275,0.374,18
1,0.304,0.304,0,0,0,0,0.14,0.624,0.0695,0,0,0.468,0.204,9
0.667,0.302,0.302,0,0,0,0,0.14,0.624,0.0813,0,0,0.101,0.137,6
0.333,0.172,0.172,0,0,0,0,0.281,0.595,0.0532,0,0,0.342,0.0943,5
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.303,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.163,0.163,0,0,0,0,0.281,0.605,0.0774,0,0,0,0,0
0.333,0.174,0.174,0.5,0,0,0,0.281,0.621,0.0938,0,0,0,0,0
0.333,0.202,0.202,0,0,0,0,0.281,0.636,0.113,0,0,0,0,0
0.333,0.254,0.254,0,0,0,0,0.281,0.641,0.148,0,0,0.346,0,0
0.333,0.312,0.312,0,0,0,0,0.281,0.636,0.203,0,0,0.525,0.361,16
0.667,0.626,0.626,0.5,0,0,0,0.14,0.686,0.481,0,0,0.0433,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.645,0.456,0,0,0.0433,0,0
0.667,0.36,0.36,0,0,0,0,0.14,0.603,0.278,0,0,0.0433,0,0
0.667,0.117,0.117,0,0,0,0,0.281,0.569,0.0695,0,0,0.26,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0866,0,0
1,0.05,0.05,0,0,0.483,0.467,0.281,0.564,0.0152,0,0.124,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0.0527,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.144,0.136,6
1,0.297,0.297,0.25,0,0,0,0.14,0.614,0.0577,0,0,0.32,0.14,7
1,0.431,0.431,0,0,0.483,0.633,0,0.653,0.0963,0,0.243,0.439,0.597,16
0.667,0.302,0.302,0,0,0,0.0667,0.14,0.624,0.0813,0,0.481,0.214,0.291,13
0.667,0.293,0.293,0,0,0,0,0.14,0.624,0.0905,0,0.293,0,0,0
0.333,0.166,0.166,0,0,0,0,0.281,0.595,0.0577,0,0.39,0.13,0,0
0.333,0.162,0.162,0,0,0,0,0.281,0.595,0.0604,0,0.248,0.173,0,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0669,0,0.443,0.0866,0,0
0.667,0.272,0.272,0.25,0,0,0,0.14,0.624,0.125,0,0.584,0.162,0.22,10
0.667,0.277,0.277,0.5,0,0,0,0.14,0.645,0.139,0,0.322,0.221,0.183,8
0.333,0.174,0.174,0,0,0.483,0.633,0.281,0.621,0.0938,0,0.117,0.173,0,0
0.667,0.353,0.353,0,0,0,0.0667,0.14,0.707,0.21,0,0.498,0.0866,0,0
0.667,0.458,0.458,0,0,0,0,0.14,0.717,0.28,0,0.341,0.216,0,0
0.333,0.312,0.312,0,0,0,0,0.281,0.636,0.203,0,0.319,0.26,0,0
0.667,0.626,0.626,0,0,0,0,0.14,0.686,0.481,0,0.315,0,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.645,0.456,0,0.449,0,0,0
1,0.36,0.36,0,0,0,0,0.14,0.603,0.278,0,0.449,0.0433,0,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0695,0,0.615,0,0,0
1,0.0749,0.0749,0,0,0,0,0.281,0.564,0.0348,0,0.12,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.211,0.286,13
1,0.239,0.239,0,0,0,0,0.14,0.583,0.0433,0,0,0.257,0.349,16
1,0.421,0.421,0,0,0,0,0,0.638,0.0786,0,0,0.15,0.204,9
0,0.05,0.05,0,0,0.103,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.176,0.176,0,0,0.379,0.883,0.281,0.595,0.0486,0,0.243,0.173,0,0
0.333,0.172,0.172,0,0,0,0.0667,0.281,0.595,0.0532,0,0.35,0.0433,0,0
0.667,0.282,0.282,0,0,0,0,0.14,0.624,0.0996,0,0.393,0.0866,0,0
0.667,0.274,0.274,0,0,0,0,0.14,0.624,0.105,0,0.316,0.0433,0,0
0.667,0.271,0.271,0,0,0,0,0.14,0.624,0.118,0,0.593,0,0,0
0.667,0.272,0.272,0,0,0,0,0.14,0.624,0.125,0,0.44,0,0,0
0.667,0.277,0.277,0,0,0,0,0.14,0.645,0.139,0,0.395,0.0433,0,0
0.667,0.297,0.297,0,0,0,0,0.14,0.676,0.172,0,0.463,0.0433,0,0
0.667,0.353,0.353,0,0.333,0,0,0.14,0.707,0.21,0.738,0.0546,0.13,0,0
0.667,0.458,0.458,0,0.65,0,0,0.14,0.717,0.28,0.762,0,0.26,0,0
0.667,0.575,0.575,0,0,0,0,0.14,0.707,0.39,0.551,0,0.0866,0,0
0.667,0.626,0.626,0,0,0,0,0.14,0.686,0.481,0,0,0.173,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.645,0.456,0,0,0,0,0
1,0.205,0.205,0,0,0,0,0.281,0.584,0.147,0,0,0,0,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0695,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0.25,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.174,0.174,0.25,0,0,0,0.281,0.59,0.0368,0,0,0,0,0
1,0.177,0.177,0,0,0,0,0.281,0.595,0.0427,0,0,0,0,0
1,0.302,0.302,0,0,0,0,0.14,0.624,0.0813,0,0,0.241,0.211,10
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.333,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0.26,0,0
0.333,0.162,0.162,0,0,0,0,0.281,0.595,0.0604,0,0,0.349,0.357,16
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0669,0,0,0.362,0.491,22
0.667,0.161,0.161,0,0,0,0,0.281,0.595,0.0702,0,0,0.087,0.118,6
0.667,0.163,0.163,0,0,0,0,0.281,0.605,0.0774,0,0,0.364,0.495,22
0.667,0.174,0.174,0,0,0,0,0.281,0.621,0.0938,0,0,0.537,0.318,14
0.333,0.202,0.202,0,0,0,0,0.281,0.636,0.113,0,0,0.26,0,0
0.333,0.254,0.254,0,0,0,0,0.281,0.641,0.148,0,0,0.346,0,0
0.333,0.312,0.312,0,0,0,0,0.281,0.636,0.203,0,0,0.37,0.209,9
0.667,0.626,0.626,0,0,0,0,0.14,0.686,0.481,0,0,0.348,0.414,19
1,0.569,0.569,0,0,0,0,0.14,0.645,0.456,0,0,0.152,0.207,9
1,0.205,0.205,0,0,0,0,0.281,0.584,0.147,0,0,0.13,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
0.667,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.0511,0.0511,0,0,0,0,0.281,0.564,0.0178,0,0,0,0,0
1,0.0806,0.0806,0,0,0,0,0.281,0.564,0.0224,0,0,0,0,0
1,0.144,0.144,0.5,0,0.483,0.633,0.281,0.574,0.0296,0,0.124,0,0,0
1,0.174,0.174,0,0,0,0.0667,0.281,0.59,0.0368,0,0.408,0.0866,0,0
0.667,0.177,0.177,0,0,0,0,0.281,0.595,0.0427,0,0.408,0.216,0,0
0.667,0.302,0.302,0,0,0,0,0.14,0.624,0.0813,0,0.531,0.244,0.332,15
0.333,0.172,0.172,0,0,0,0,0.281,0.595,0.0532,0,0.403,0,0,0
0.333,0.166,0.166,0,0,0,0,0.281,0.595,0.0577,0,0.394,0.0866,0,0
0.333,0.162,0.162,0,0,0,0,0.281,0.595,0.0604,0,0.414,0.0433,0,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.0669,0,0,0,0,0
0.333,0.161,0.161,0.5,0,0,0,0.281,0.595,0.0702,0,0,0,0,0
0.667,0.277,0.277,0,0,0.483,0.133,0.14,0.645,0.139,0,0,0.417,0.272,13
0.667,0.297,0.297,0,0,0,0.1,0.14,0.676,0.172,0.206,0.51,0.236,0.144,7
0.667,0.353,0.353,0.5,0.833,0,0,0.14,0.707,0.21,0.797,0.161,0,0,0
0.667,0.458,0.458,0.5,0.383,0.483,0.383,0.14,0.717,0.28,0.689,0.0507,0.0433,0,0
0.667,0.575,0.575,0,0,0,0.567,0.14,0.707,0.39,0.151,0.511,0.13,0,0
1,0.914,0.914,0,0,0,0,0,0.747,0.713,0,0.562,0.377,0.336,16
1,0.829,0.829,0,0,0,0,0,0.684,0.676,0,0.669,0.259,0.294,13
1,0.36,0.36,0,0,0,0,0.14,0.603,0.278,0,0.318,0.0866,0,0
1,0.184,0.184,0,0,0,0,0.14,0.572,0.123,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.421,0.421,0,0,0,0,0,0.638,0.0845,0,0,0.229,0.312,15
1,0.431,0.431,0,0,0,0,0,0.653,0.14,0,0,0.1,0.136,6
0.667,0.302,0.302,0,0,0,0,0.14,0.624,0.129,0,0,0.212,0.287,13
0.667,0.293,0.293,0,0,0,0,0.14,0.624,0.153,0,0,0.157,0.213,10
0.667,0.282,0.282,0,0,0,0,0.14,0.624,0.167,0,0,0.169,0.112,5
0.667,0.274,0.274,0,0,0,0,0.14,0.624,0.179,0,0,0.36,0.195,9
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.346,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.13,0,0
0,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.303,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.621,0.147,0,0,0,0,0
0.667,0.353,0.353,0.5,0,0,0,0.14,0.707,0.285,0,0,0,0,0
0.667,0.458,0.458,0.25,0,0,0,0.14,0.717,0.335,0,0,0.0433,0,0
0.667,0.575,0.575,0,0,0,0,0.14,0.707,0.438,0,0,0.13,0,0
0.667,0.626,0.626,0.5,0,0,0,0.14,0.686,0.514,0,0,0.612,0.538,24
1,0.569,0.569,0.25,0,0,0,0.14,0.645,0.475,0,0,0.318,0.256,12
1,0.36,0.36,0,0,0,0,0.14,0.603,0.302,0,0,0.0433,0,0
1,0.117,0.117,0,0,0,0,0.281,0.569,0.0796,0,0,0.0433,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0.144,0.196,9
1,0.174,0.174,0,0,0,0,0.281,0.59,0.0403,0,0,0.107,0.145,7
1,0.431,0.431,0,0,0,0,0,0.653,0.14,0,0,0.366,0.497,17
1,0.428,0.428,0,0,0,0,0,0.653,0.185,0,0,0.486,0.34,15
0.667,0.293,0.293,0,0,0,0,0.14,0.624,0.153,0,0,0.173,0,0
0.333,0.166,0.166,0,0,0,0,0.281,0.595,0.0927,0,0,0.404,0.196,9
0.333,0.162,0.162,0,0,0,0,0.281,0.595,0.0986,0,0,0.0433,0,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.114,0,0,0.0433,0,0
0.333,0.161,0.161,0,0,0,0,0.281,0.595,0.129,0,0,0.173,0,0
0.667,0.277,0.277,0,0,0,0,0.14,0.645,0.263,0,0,0.26,0,0
0.667,0.297,0.297,0,0,0,0,0.14,0.676,0.276,0,0,0.216,0,0
0.667,0.353,0.353,0,0.583,0,0,0.14,0.707,0.285,0.692,0,0.173,0,0
0.667,0.458,0.458,0,0.633,0,0,0.14,0.717,0.335,0.917,0,0.0866,0,0
0.667,0.575,0.575,0,0,0,0,0.14,0.707,0.438,0,0,0.173,0,0
0.667,0.626,0.626,0,0,0,0,0.14,0.686,0.514,0,0,0.0433,0,0
0.667,0.569,0.569,0,0,0,0,0.14,0.645,0.475,0,0,0,0,0
0.667,0.205,0.205,0,0,0,0,0.281,0.584,0.16,0,0,0.0866,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0181,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.421,0.566,0.0159,0,0,0,0,0
